Player,Nation,Pos,Squad,Comp,Age,MP,Min,TklW,Int,Clr,Blocks,Carries,PrgDist,FinalThird,Ast,KP,CrsPA
Alessandro Romano,ch SUI,MF,Roma,it Serie A,19-330,2,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Carlos Romero,es ESP,DF,Espanyol,es La Liga,24-196,33,2921,56,35,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Cristian Romero,ar ARG,DF,Tottenham Hotspur,eng Premier League,28-016,23,1868,30,31,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Isaac Romero,es ESP,"FW,MF",Sevilla,es La Liga,25-360,27,1408,9,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Iván Romero,es ESP,"FW,MF",Levante,es La Liga,25-033,30,2093,22,11,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Zaid Romero,ar ARG,DF,Getafe,es La Liga,26-149,12,1079,17,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rômulo,br BRA,FW,RB Leipzig,de Bundesliga,24-094,29,2170,19,11,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Salomón Rondón,ve VEN,FW,Oviedo,es La Liga,36-239,16,1032,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Valentin Rongier,fr FRA,MF,Rennes,fr Ligue 1,31-157,30,2655,47,36,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Marten de Roon,nl NED,MF,Atalanta,it Serie A,35-045,32,2549,41,22,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Pablo Rosario,do DOM,"DF,MF",Nice,fr Ligue 1,29-126,1,28,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Max Rosenfelder,de GER,DF,Freiburg,de Bundesliga,23-092,12,492,5,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Rosier,fr FRA,FW,Rennes,fr Ligue 1,19-062,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Valentin Rosier,fr FRA,"DF,MF",Osasuna,es La Liga,29-267,29,2380,30,42,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Tom Rothe,de GER,"MF,DF",Union Berlin,de Bundesliga,21-196,20,939,13,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Anthony Rouault,fr FRA,DF,Rennes,fr Ligue 1,24-349,20,1634,13,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolò Rovella,it ITA,MF,Lazio,it Serie A,24-160,10,443,10,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jonathan Rowe,eng ENG,"MF,FW",Bologna,it Serie A,23-013,26,1428,12,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jonathan Rowe,eng ENG,FW,Marseille,fr Ligue 1,23-013,1,62,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
James Rowswell,eng ENG,DF,Tottenham Hotspur,eng Premier League,19-304,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,32-078,19,1615,12,21,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Rubén,es ESP,"DF,MF",Espanyol,es La Liga,25-098,18,657,8,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,33-071,17,1400,4,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Javi Rueda,es ESP,MF,Celta Vigo,es La Liga,24-005,24,1270,10,19,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Daniele Rugani,it ITA,DF,Fiorentina,it Serie A,31-288,5,261,3,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Daniele Rugani,it ITA,DF,Juventus,it Serie A,31-288,6,250,3,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matteo Ruggeri,it ITA,DF,Atlético Madrid,es La Liga,23-306,24,1639,22,19,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Aitor Ruibal,es ESP,"DF,MF",Real Betis,es La Liga,30-052,27,1808,32,20,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Abel Ruiz,es ESP,FW,Girona,es La Liga,26-105,9,187,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fabián Ruiz Peña,es ESP,MF,Paris Saint-Germain,fr Ligue 1,30-040,18,1011,6,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Gerónimo Rulli,ar ARG,GK,Marseille,fr Ligue 1,33-358,28,2520,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jacen Russell-Rowe,ca CAN,FW,Toulouse,fr Ligue 1,23-242,13,472,3,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Georginio Rutter,fr FRA,"MF,FW",Brighton,eng Premier League,24-023,30,1743,18,10,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Mathew Ryan,au AUS,GK,Levante,es La Liga,34-035,34,3060,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Julian Ryerson,no NOR,MF,Dortmund,de Bundesliga,28-177,30,2179,21,12,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,33-282,30,2640,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alexander Røssing-Lelesiit,no NOR,"FW,MF",Hamburger SV,de Bundesliga,19-113,11,321,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
José Sá,pt POR,GK,Wolves,eng Premier League,33-116,21,1890,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Elias Saad,tn TUN,"MF,FW",Augsburg,de Bundesliga,26-137,10,497,8,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Idrissa Sabaly,fr FRA,MF,Strasbourg,fr Ligue 1,18-171,1,56,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Stefano Sabelli,it ITA,"MF,DF",Genoa,it Serie A,33-120,15,854,14,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Abdelhamid Sabiri,ma MAR,MF,Fiorentina,it Serie A,29-166,1,27,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,32-057,26,1817,19,20,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Noah Sadiki,cd COD,MF,Sunderland,eng Premier League,21-147,31,2723,25,33,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Umar Sadiq,ng NGA,FW,Valencia,es La Liga,29-100,17,852,5,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,29-100,5,153,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,26-320,34,2698,38,30,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Matvei Safonov,ru RUS,GK,Paris Saint-Germain,fr Ligue 1,27-077,13,1170,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Emir Sahiti,xk KVX,FW,Hamburger SV,de Bundesliga,27-165,2,120,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Osame Sahraoui,ma MAR,MF,Lille,fr Ligue 1,24-336,17,476,3,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Wesley Saïd,fr FRA,MF,Lens,fr Ligue 1,31-024,27,1842,15,8,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Allan Saint-Maximin,fr FRA,MF,Lens,fr Ligue 1,29-062,9,380,0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,24-250,30,2132,15,15,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Mathis Saka,fr FRA,FW,Toulouse,fr Ligue 1,19-235,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Álex Sala,es ESP,MF,Lecce,it Serie A,25-034,9,167,2,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Ibrahim Salah,ma MAR,MF,Rennes,fr Ligue 1,24-256,2,35,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mohamed Salah,eg EGY,MF,Liverpool,eng Premier League,33-332,25,2056,12,3,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Jan Salas,es ESP,MF,Mallorca,es La Liga,20-276,2,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kike Salas,es ESP,DF,Sevilla,es La Liga,24-020,23,1933,28,35,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Manolis Saliakas,gr GRE,MF,St Pauli,de Bundesliga,29-243,17,1106,20,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
William Saliba,fr FRA,DF,Arsenal,eng Premier League,25-050,30,2524,23,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
José Salinas,es ESP,DF,Espanyol,es La Liga,25-225,11,257,2,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,27-026,12,1080,11,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lazar Samardzic,rs SRB,MF,Atalanta,it Serie A,24-078,25,969,8,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mbwana Samatta,tz TAN,FW,Le Havre,fr Ligue 1,33-141,26,1452,6,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mama Samba Baldé,gw GNB,"FW,MF",Brest,fr Ligue 1,30-188,17,709,7,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Brice Samba,fr FRA,GK,Rennes,fr Ligue 1,32-018,32,2880,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Albert Sambi Lokonga,be BEL,MF,Hamburger SV,de Bundesliga,26-203,25,1620,12,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antonio Sanabria,py PAR,FW,Cremonese,it Serie A,30-070,25,945,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,26-018,28,1788,14,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Álex Sánchez,es ESP,FW,Elche,es La Liga,20-069,1,6,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Alexis Sánchez,cl CHI,"FW,MF",Sevilla,es La Liga,37-145,25,1187,10,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,29-132,28,1019,11,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Juanlu Sánchez,es ESP,"MF,DF",Sevilla,es La Liga,22-271,30,1945,42,11,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Borja Sánchez Laborde,es ESP,MF,Oviedo,es La Liga,30-076,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Manu Sánchez,es ESP,DF,Levante,es La Liga,25-262,31,2634,49,34,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,28-176,33,2859,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Selton Sánchez,es ESP,MF,Athletic Club,es La Liga,19-082,7,196,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jadon Sancho,eng ENG,MF,Aston Villa,eng Premier League,26-049,22,875,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Álex Sancris,es ESP,"MF,FW",Getafe,es La Liga,29-115,18,708,5,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Philipp Sander,de GER,"DF,MF",Gladbach,de Bundesliga,28-081,29,2360,40,48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
James Sands,us USA,MF,St Pauli,de Bundesliga,25-311,24,1934,23,41,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ibou Sané,sn SEN,"FW,MF",Metz,fr Ligue 1,21-046,16,541,3,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,21-337,22,1850,33,39,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,24-031,27,2235,25,35,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Buba Sangaré,es ESP,"DF,MF",Elche,es La Liga,18-280,10,487,12,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ibrahim Sangaré,ci CIV,MF,Nottingham Forest,eng Premier League,28-162,26,1990,30,18,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Mamadou Sangare,ml MLI,MF,Lens,fr Ligue 1,23-321,28,2233,50,39,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Nhoa Sangui,fr FRA,DF,Paris FC,fr Ligue 1,20-075,26,1737,14,21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Maroan Sannadi,ma MAR,FW,Athletic Club,es La Liga,25-101,9,279,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kaishu Sano,jp JPN,MF,Mainz 05,de Bundesliga,25-134,33,2969,31,67,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,31-268,30,1686,20,24,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Baptiste Santamaria,fr FRA,MF,Valencia,es La Liga,31-065,19,754,5,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Yago Santiago,es ESP,MF,Elche,es La Liga,23-028,9,281,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Yellu Santiago,es ESP,MF,Hellas Verona,it Serie A,21-353,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alisson Santos,br BRA,MF,Napoli,it Serie A,23-228,12,746,8,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Andrey Santos,br BRA,MF,Chelsea,eng Premier League,22-010,26,1170,16,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kauã Santos,br BRA,GK,Eintracht Frankfurt,de Bundesliga,23-032,13,1084,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tiago Santos,pt POR,DF,Lille,fr Ligue 1,23-294,15,709,8,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Renzo Saravia,ar ARG,DF,Valencia,es La Liga,32-331,4,320,5,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alejo Sarco,ar ARG,FW,Gladbach,de Bundesliga,20-127,3,53,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alejo Sarco,ar ARG,FW,Leverkusen,de Bundesliga,20-127,3,74,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jeremy Sarmiento,ec ECU,MF,Cremonese,it Serie A,23-331,7,142,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Amin Sarr,se SWE,"FW,MF",Hellas Verona,it Serie A,25-063,32,1051,9,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Bouna Sarr,sn SEN,"MF,DF",Metz,fr Ligue 1,34-102,11,805,10,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,28-077,25,2009,9,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,27-110,31,2790,42,73,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mamadou Sarr,sn SEN,DF,Strasbourg,fr Ligue 1,20-257,15,1305,13,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mamadou Sarr,sn SEN,DF,Chelsea,eng Premier League,20-257,2,92,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Martin Satriano,uy URU,"FW,MF",Getafe,es La Liga,25-082,16,1423,12,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Martin Satriano,uy URU,FW,Lyon,fr Ligue 1,25-082,11,692,3,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mario Sauer,sk SVK,MF,Toulouse,fr Ligue 1,21-363,25,651,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Razvan Sava,ro ROU,GK,Udinese,it Serie A,23-326,7,620,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sávio,br BRA,MF,Manchester City,eng Premier League,22-033,21,618,4,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Nicolò Savona,it ITA,DF,Nottingham Forest,eng Premier League,23-055,14,1028,12,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joe Scally,us USA,"MF,DF",Gladbach,de Bundesliga,23-133,31,2518,25,18,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,22-153,22,1652,20,38,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,27-132,23,1305,5,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Oliver Scarles,eng ENG,"DF,MF",West Ham United,eng Premier League,20-152,13,659,19,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dane Scarlett,eng ENG,FW,Tottenham Hotspur,eng Premier League,22-050,2,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kevin Schade,de GER,"MF,FW",Brentford,eng Premier League,24-167,33,2627,26,19,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,27-030,27,1331,20,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,34-144,16,1091,9,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fynn Schenten,de GER,FW,Köln,de Bundesliga,18-241,7,100,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Derry Scherhant,de GER,MF,Freiburg,de Bundesliga,23-184,30,1211,8,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,30-109,27,1898,4,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Stefan Schimmer,de GER,FW,Heidenheim,de Bundesliga,32-015,26,794,3,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,28-227,26,1837,25,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,29-015,24,2031,25,33,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,26-163,27,2430,35,23,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mick Schmetgens,de GER,MF,Werder Bremen,de Bundesliga,18-246,2,37,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,26-106,33,2893,28,13,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
Isaac Schmidt,ch SUI,MF,Werder Bremen,de Bundesliga,26-157,18,630,8,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joël Schmied,ch SUI,DF,Köln,de Bundesliga,27-232,15,1033,9,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tim Schnitzer,de GER,MF,Augsburg,de Bundesliga,18-095,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,26-335,30,2162,14,30,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,31-018,33,2970,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Léo Scienza,br BRA,MF,Heidenheim,de Bundesliga,27-242,2,180,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,22-265,36,2759,37,35,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Simone Scuffet,it ITA,GK,Pisa,it Serie A,29-347,7,630,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sebastian Sebulonsen,no NOR,"DF,MF",Köln,de Bundesliga,26-106,30,2408,26,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jenson Seelt,nl NED,DF,Wolfsburg,de Bundesliga,22-355,9,681,9,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jenson Seelt,nl NED,DF,Sunderland,eng Premier League,22-355,2,134,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,25-343,21,1186,22,17,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Taufik Seidu,es ESP,MF,Atlético Madrid,es La Liga,18-113,1,23,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,25-009,32,2622,43,60,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25-340,30,2625,24,35,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matz Sels,be BEL,GK,Nottingham Forest,eng Premier League,34-076,29,2488,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antoine Semenyo,gh GHA,MF,Bournemouth,eng Premier League,26-126,20,1798,20,6,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Antoine Semenyo,gh GHA,"MF,FW",Manchester City,eng Premier League,26-126,14,1195,11,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Adrian Šemper,hr CRO,GK,Pisa,it Serie A,28-121,23,2070,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marvin Senaya,gh GHA,"DF,MF",Auxerre,fr Ligue 1,25-105,24,1771,31,34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,29-003,35,3108,31,49,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Suat Serdar,de GER,MF,Hellas Verona,it Serie A,29-032,20,1108,20,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolás Serrano,es ESP,MF,Athletic Club,es La Liga,23-069,14,344,5,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22-347,30,1643,3,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Ryan Sessegnon,eng ENG,"DF,MF",Fulham,eng Premier League,25-360,27,1823,29,23,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,33-198,18,602,7,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30-305,36,3048,43,40,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Kento Shiogai,jp JPN,MF,Wolfsburg,de Bundesliga,21-048,11,315,4,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27-323,26,1681,20,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Djibril Sidibé,fr FRA,"MF,DF",Toulouse,fr Ligue 1,33-288,32,2141,32,18,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Armindo Sieb,de GER,FW,Mainz 05,de Bundesliga,23-085,22,548,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jamil Siebert,de GER,DF,Lecce,it Serie A,24-041,19,1521,15,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Francisco Sierralta,cl CHI,DF,Auxerre,fr Ligue 1,29-007,10,861,6,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,26-065,15,1081,16,21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mathys Silestrie,fr FRA,GK,Rennes,fr Ligue 1,20-239,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
André Silva,pt POR,FW,Elche,es La Liga,30-188,29,1768,7,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,31-276,35,2681,25,18,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Caio Henrique Oliveira Silva,br BRA,"DF,MF",Monaco,fr Ligue 1,28-286,22,1536,11,12,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Fábio Silva,pt POR,"FW,MF",Dortmund,de Bundesliga,23-298,27,809,2,2,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Jota Silva,pt POR,FW,Nottingham Forest,eng Premier League,26-285,1,12,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marco Silvestri,it ITA,GK,Cremonese,it Serie A,35-072,4,360,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Abdallah Sima,sn SEN,"MF,FW",Lens,fr Ligue 1,24-330,19,604,5,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30-312,30,2050,8,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,23-146,29,2009,23,19,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Moses Simon,ng NGA,"MF,FW",Paris FC,fr Ligue 1,30-305,28,1935,10,8,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Unai Simón,es ESP,GK,Athletic Club,es La Liga,28-336,35,3150,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Xavi Simons,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,23-022,28,1755,20,15,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,23-022,1,90,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jahmai Simpson-Pusey,eng ENG,DF,Köln,de Bundesliga,20-190,10,773,7,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Danel Sinani,lu LUX,"MF,FW",St Pauli,de Bundesliga,29-038,30,2069,16,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Dan Sinaté,fr FRA,DF,Angers,fr Ligue 1,19-338,3,33,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,26-156,31,2680,26,24,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Ibrahima Sissoko,ml MLI,"MF,DF",Nantes,fr Ligue 1,28-198,13,803,7,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antonio Sivera,es ESP,GK,Alavés,es La Liga,29-275,35,3150,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
